"PageID","DescriptionURL","ImageURL","ImageSHA1","PixelHeight","PixelWidth","PaintingID","Artist","RealHeightInches","RealWidthInches","DensityHeight","DensityWidth","DensityRatio"
"10695501","http://commons.wikimedia.org/wiki/File:Pissaro_-_Landschaft_bei_Pontoise.jpeg","http://upload.wikimedia.org/wikipedia/commons/f/f1/Pissaro_-_Landschaft_bei_Pontoise.jpeg","681404de12b4f58d0eb3d6233020a4ab7c95d404","3192","4470","24139","Landschaft bei Pontoise","7.00000","9.90000","456.00000","451.51515","0.00993"
"10715961","http://commons.wikimedia.org/wiki/File:Gustave_Moreau_-_Quatre_%C3%A9tudes_de_serpents.jpg","http://upload.wikimedia.org/wikipedia/commons/4/4b/Gustave_Moreau_-_Quatre_%C3%A9tudes_de_serpents.jpg","3603b69db238158c72a72356d4cde84ac9fe3429","2588","2019","Des. 838","Gustave Moreau","11.10000","8.70000","233.15315","232.06897","0.00467"
"10716788","http://commons.wikimedia.org/wiki/File:Gustave_Moreau_-_Ibis.jpg","http://upload.wikimedia.org/wikipedia/commons/3/3f/Gustave_Moreau_-_Ibis.jpg","378dd788ef25b2ae74908b67426affe5e842c81b","2347","2013","Des. 837","Gustave Moreau","10.40000","8.80000","225.67308","228.75000","0.01363"
"10770177","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_(1824_-_1898),_On_the_Beach,_Trouville,_1887,_oil_on_wood._National_Gallery_of_Art,_Washington.jpg","http://upload.wikimedia.org/wikipedia/commons/e/ed/Eug%C3%A8ne_Boudin_%281824_-_1898%29%2C_On_the_Beach%2C_Trouville%2C_1887%2C_oil_on_wood._National_Gallery_of_Art%2C_Washington.jpg","395ff8f1e387bec95edd34c17c28eecce15e64af","1672","3000","1963.10.5","Eug\xe8ne Boudin","7.20000","12.90000","232.22222","232.55814","0.00145"
"10783832","http://commons.wikimedia.org/wiki/File:Gustave_Moreau_-_Jacob_et_l%27Ange.jpg","http://upload.wikimedia.org/wikipedia/commons/3/36/Gustave_Moreau_-_Jacob_et_l%27Ange.jpg","f6a4572a31ac5b4d5e77ea3f0b0b848c16376543","2741","1499","Inv. 13988","Gustave Moreau","7.30000","3.90000","375.47945","384.35897","0.02365"
"11595528","http://commons.wikimedia.org/wiki/File:Native_Huts,_Nassau,_by_Winslow_Homer,_1885.jpg","http://upload.wikimedia.org/wikipedia/commons/a/a8/Native_Huts%2C_Nassau%2C_by_Winslow_Homer%2C_1885.jpg","8296360d22119a4b4dc1a8dfe82aff361a9c4d32","3751","5313","1994.59.20","Winslow Homer","14.50000","21.10000","258.68966","251.80095","0.02736"
"11806172","http://commons.wikimedia.org/wiki/File:Willem_de_Zwart_-_Jongenskop.jpg","http://upload.wikimedia.org/wikipedia/commons/3/3e/Willem_de_Zwart_-_Jongenskop.jpg","01d38458710d27d005409ab81796951f87292fdd","2500","1803","SK-A-2283","Willem de Zwart","10.60000","7.70000","235.84906","234.15584","0.00723"
"11884559","http://commons.wikimedia.org/wiki/File:Self-portrait_with_Love_and_Death_by_Hans_Thoma.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e2/Self-portrait_with_Love_and_Death_by_Hans_Thoma.jpg","4f6152f8e893f934b496589243de023c9133a432","6021","4735","1287","Hans Thoma","28.50000","23.00000","211.26316","205.86957","0.02620"
"12205276","http://commons.wikimedia.org/wiki/File:Paul_Gauguin_Sel-Portrait_1893_Detroit_Institute_of_Arts.JPG","http://upload.wikimedia.org/wikipedia/commons/6/68/Paul_Gauguin_Sel-Portrait_1893_Detroit_Institute_of_Arts.JPG","624b64443691d1fd64da4699999e953b35d75496","4158","3430","69.306","Paul Gauguin","18.20000","15.00000","228.46154","228.66667","0.00090"
"14943497","http://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_-_T%C3%AAte_de_chien.jpg","http://upload.wikimedia.org/wikipedia/commons/6/6a/Pierre-Auguste_Renoir_-_T%C3%AAte_de_chien.jpg","0e90bd492dec245a03539789e8a13faa1e514cf7","2769","2525","1970.17.57","Pierre-Auguste Renoir","8.60000","7.90000","321.97674","319.62025","0.00737"
"14943679","http://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_-_Femme_demi-nue_couch%C3%A9e.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c2/Pierre-Auguste_Renoir_-_Femme_demi-nue_couch%C3%A9e.jpg","c29a3401c846a5186c2e2f6e6cd891cd9c4ca1c9","2477","2066","RF 2443","Pierre-Auguste Renoir","11.60000","9.80000","213.53448","210.81633","0.01289"
"15057402","http://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_-_Natureza-Morta_%C2%ABNoivado%C2%BB,_1869.jpg","http://upload.wikimedia.org/wikipedia/commons/7/75/Henri_Fantin-Latour_-_Natureza-Morta_%C2%ABNoivado%C2%BB%2C_1869.jpg","486b65dea9d2b6ecb5f431bcb32e8ee7ba41ca0e","3605","3247","MG 2490","Henri Fantin-Latour","12.60000","11.60000","286.11111","279.91379","0.02214"
"15415578","http://commons.wikimedia.org/wiki/File:La_Chambre_%C3%A0_Arles,_by_Vincent_van_Gogh,_from_C2RMF.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d0/La_Chambre_%C3%A0_Arles%2C_by_Vincent_van_Gogh%2C_from_C2RMF.jpg","1ac73d8f9d9c941bba1bd6685f5a98f2895e174d","11741","15016","Van Gogh catalogues|F=483|JH=1793","Vincent van Gogh","22.20000","29.10000","528.87387","516.01375","0.02492"
"15451333","http://commons.wikimedia.org/wiki/File:Le_Bain_Turc,_by_Jean_Auguste_Dominique_Ingres,_from_C2RMF.jpg","http://upload.wikimedia.org/wikipedia/commons/1/13/Le_Bain_Turc%2C_by_Jean_Auguste_Dominique_Ingres%2C_from_C2RMF.jpg","0ee94de076f2ac798bcf8bcff8f4baf8ac24e812","15488","15556","RF 1934","Jean Auguste Dominique Ingres","42.50000","43.30000","364.42353","359.26097","0.01437"
"16022414","http://commons.wikimedia.org/wiki/File:Richard_Moser_Wien_Universit%C3%A4tsplatz_1905.jpg","http://upload.wikimedia.org/wikipedia/commons/2/2a/Richard_Moser_Wien_Universit%C3%A4tsplatz_1905.jpg","16f2a297988d1a978d8fa49646e8aad17644194e","3273","4508","Wien I, Universit\\xe4tsplatz, Akademie der Wissenschaften","Richard Moser","12.20472","16.53543","268.17484","272.62667","0.01660"
"16127743","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Haymaking_(1864)_02.jpg","http://upload.wikimedia.org/wikipedia/commons/e/ea/Winslow_Homer_-_Haymaking_%281864%29_02.jpg","d75cb543b81cf4157f056fca736c145c97d6e209","3354","2303","1942.083","Winslow Homer","16.00000","11.00000","209.62500","209.36364","0.00125"
"16168218","http://commons.wikimedia.org/wiki/File:Albert_Pinkham_Ryder_-_Spirit_of_Autumn_(c._1875).jpg","http://upload.wikimedia.org/wikipedia/commons/a/a6/Albert_Pinkham_Ryder_-_Spirit_of_Autumn_%28c._1875%29.jpg","d3dacf33df2eedc3039b7fa2fa936ec20c162684","3358","2060","[57]47.68","Albert Pinkham Ryder","8.50000","5.25000","395.05882","392.38095","0.00682"
"17177301","http://commons.wikimedia.org/wiki/File:Selfportraitbandagedear.jpeg","http://upload.wikimedia.org/wikipedia/commons/1/1b/Selfportraitbandagedear.jpeg","d3b0b71e5b32490383c48ddce7853dad96c98998","6000","5013","Van Gogh catalogues|F=527|JH=1657","Vincent van Gogh","23.60000","19.30000","254.23729","259.74093","0.02165"
"17177561","http://commons.wikimedia.org/wiki/File:Ernte_in_der_Prov%C3%A9nce.jpeg","http://upload.wikimedia.org/wikipedia/commons/7/75/Ernte_in_der_Prov%C3%A9nce.jpeg","81c608998186e2434a11b92da93ce30d6bcf2708","4616","5720","Van Gogh catalogues|F=558|JH=1481","Vincent van Gogh","19.68504","23.62205","234.49280","242.14667","0.03264"
"17354151","http://commons.wikimedia.org/wiki/File:Johan_Barthold_Jongkind_-_Rue_Notre-Dame,_Parijs.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e9/Johan_Barthold_Jongkind_-_Rue_Notre-Dame%2C_Parijs.jpg","a6c526d129a3aad5a40cd227e1c25f37c20088df","3449","4202","SK-A-4996","Johan Barthold Jongkind","15.40000","18.50000","223.96104","227.13514","0.01417"
"17354356","http://commons.wikimedia.org/wiki/File:Johan_Barthold_Jongkind_-_Huizen_aan_een_vaart_bij_Crooswijk.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c2/Johan_Barthold_Jongkind_-_Huizen_aan_een_vaart_bij_Crooswijk.jpg","18e8230d8ea2c8a1de787fd81b0331d157cd0645","2163","2871","SK-A-3317","Johan Barthold Jongkind","9.80000","12.80000","220.71429","224.29688","0.01623"
"17361848","http://commons.wikimedia.org/wiki/File:Johan_Barthold_Jongkind_-_Overschie_bij_maneschijn.jpg","http://upload.wikimedia.org/wikipedia/commons/2/20/Johan_Barthold_Jongkind_-_Overschie_bij_maneschijn.jpg","ce521820fd75d3415e3aad46ba302c7fe599190c","1956","2500","SK-A-2924","Johan Barthold Jongkind","8.70000","10.80000","224.82759","231.48148","0.02960"
"17372314","http://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_-_Liggende_naakte_vrouw.jpg","http://upload.wikimedia.org/wikipedia/commons/6/6a/Henri_Fantin-Latour_-_Liggende_naakte_vrouw.jpg","e94847eace968c7027a0702ec41887548b9a0b71","2194","2894","SK-A-2892","Henri Fantin-Latour","8.90000","11.40000","246.51685","253.85965","0.02979"
"17473975","http://commons.wikimedia.org/wiki/File:Alexander_Hugo_Bakker_Korff_-_Een_middagdutje.jpg","http://upload.wikimedia.org/wikipedia/commons/e/eb/Alexander_Hugo_Bakker_Korff_-_Een_middagdutje.jpg","028cc0cb62c70586e83b16e9c819191acecac238","2500","2095","SK-A-4693","Alexander Hugo Bakker Korff","5.50000","4.60000","454.54545","455.43478","0.00196"
"17474017","http://commons.wikimedia.org/wiki/File:Alexander_Hugo_Bakker_Korff_-_Twee_dames_bij_het_beschouwen_van_een_schilderijtje.jpg","http://upload.wikimedia.org/wikipedia/commons/6/64/Alexander_Hugo_Bakker_Korff_-_Twee_dames_bij_het_beschouwen_van_een_schilderijtje.jpg","9b0dcb97465306383159c401b4f0dc95feb697bd","2500","2122","SK-A-4694","Alexander Hugo Bakker Korff","5.51181","4.52756","453.57143","468.68522","0.03332"
"17474430","http://commons.wikimedia.org/wiki/File:Alexander_Hugo_Bakker_Korff_-_%27Onder_de_palmen%27.jpg","http://upload.wikimedia.org/wikipedia/commons/4/40/Alexander_Hugo_Bakker_Korff_-_%27Onder_de_palmen%27.jpg","1b0668c75825715624b4a58a8dc6b95e53980e05","2247","1795","SK-A-1183","Alexander Hugo Bakker Korff","6.90000","5.50000","325.65217","326.36364","0.00218"
"17478904","http://commons.wikimedia.org/wiki/File:Hans_Thoma_15.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5d/Hans_Thoma_15.jpg","97448e3fa504534dea42beefbe74025b3b2263be","5547","7857","1283","Hans Thoma","23.00000","33.50000","241.17391","234.53731","0.02830"
"17624166","http://commons.wikimedia.org/wiki/File:Jozef_Isra%C3%ABls_-_Zelfportret_met_zieke_voet.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e0/Jozef_Isra%C3%ABls_-_Zelfportret_met_zieke_voet.jpg","d2d3d66b619cf2ee5daa8dfb1c3481f278f33869","1926","2700","SK-A-3733","Jozef Isra\xebls","9.40000","13.40000","204.89362","201.49254","0.01688"
"17661393","http://commons.wikimedia.org/wiki/File:Caspar_David_Friedrich_-_Zwei_M%C3%A4nner_in_Betrachtung_des_Mondes_(Metropolitan_Museum_of_Art).jpg","http://upload.wikimedia.org/wikipedia/commons/2/24/Caspar_David_Friedrich_-_Zwei_M%C3%A4nner_in_Betrachtung_des_Mondes_%28Metropolitan_Museum_of_Art%29.jpg","d58072ae83a8db5de8e34cb9c677fa1cf5bd82f3","2976","3728","2000.51","Caspar David Friedrich","13.70000","17.20000","217.22628","216.74419","0.00222"
"17713396","http://commons.wikimedia.org/wiki/File:Thomas_Eakins_-_The_Chess_Players.jpg","http://upload.wikimedia.org/wikipedia/commons/e/ed/Thomas_Eakins_-_The_Chess_Players.jpg","bc1de08e77bad4ee1ed90566472b2512b82490de","2736","3744","81.14","Thomas Eakins","11.70000","16.80000","233.84615","222.85714","0.04931"
"17885266","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_A_Basket_of_Clams.jpg","http://upload.wikimedia.org/wikipedia/commons/1/14/Winslow_Homer_-_A_Basket_of_Clams.jpg","43f5d1cf84af9ae97d3c187bf6edb620b9bc94e0","3632","3088","1995.378","Winslow Homer","11.50000","9.80000","315.82609","315.10204","0.00230"
"17885332","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Boys_in_a_Dory.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e6/Winslow_Homer_-_Boys_in_a_Dory.jpg","86cab75f92020bdc47c8795902f2e55422add795","2656","3744","2001.608.1","Winslow Homer","9.80000","13.90000","271.02041","269.35252","0.00619"
"17996029","http://commons.wikimedia.org/wiki/File:Peasant_Woman_Cooking_by_a_Fireplace.jpeg","http://upload.wikimedia.org/wikipedia/commons/8/8c/Peasant_Woman_Cooking_by_a_Fireplace.jpeg","1fe5d8d6b423092a3a75b2f3024654724df38717","3511","3012","Van Gogh catalogues|F=176|JH=799","Vincent van Gogh","17.40000","15.00000","201.78161","200.80000","0.00489"
"18008573","http://commons.wikimedia.org/wiki/File:Jacob_Maris_-_Biddende_monnik.jpg","http://upload.wikimedia.org/wikipedia/commons/b/b1/Jacob_Maris_-_Biddende_monnik.jpg","73d6eaf0276ff0914a887fbb9c3c0da33b1ba704","3000","2134","SK-A-2473","Jacob Maris","8.50000","6.10000","352.94118","349.83607","0.00888"
"18195595","http://commons.wikimedia.org/wiki/File:Claude_Monet_-_Palazzo_Contarini,_Venice.jpg","http://upload.wikimedia.org/wikipedia/commons/1/1f/Claude_Monet_-_Palazzo_Contarini%2C_Venice.jpg","1df6bbb4f22d6f6676c0670aa7a88cffa0eada42","10237","8851","Monet|W=1767","Claude Monet","36.20000","31.90000","282.79006","277.46082","0.01921"
"18345871","http://commons.wikimedia.org/wiki/File:Charles_Rochussen_-_De_requisitie.jpg","http://upload.wikimedia.org/wikipedia/commons/8/84/Charles_Rochussen_-_De_requisitie.jpg","64cfcf37b951842b572b76c155876f772eb9a65f","1837","2500","SK-A-1757","Charles Rochussen","8.30000","11.00000","221.32530","227.27273","0.02687"
"18528781","http://commons.wikimedia.org/wiki/File:Henry_Scott_Tuke_-_The_old_Sea_Dog.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e7/Henry_Scott_Tuke_-_The_old_Sea_Dog.jpg","4458172c02dfb523aac15c86c4ecb18453a4f0b0","3200","2322","LotFinder=5537031","Henry Scott Tuke","6.70000","4.80000","477.61194","483.75000","0.01285"
"18555269","http://commons.wikimedia.org/wiki/File:Ferdinand_Hodler_-_Der_kleine_Fischer,_um_1879.jpg","http://upload.wikimedia.org/wikipedia/commons/6/6a/Ferdinand_Hodler_-_Der_kleine_Fischer%2C_um_1879.jpg","5825e6f76c81f1234bcf708e23ab92be496b9d23","2402","1742","LotFinder=5228399","Ferdinand Hodler","8.70000","6.30000","276.09195","276.50794","0.00151"
"18581184","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_Sur_la_plage,_Dieppe.jpg","http://upload.wikimedia.org/wikipedia/commons/2/22/Eug%C3%A8ne_Boudin_-_Sur_la_plage%2C_Dieppe.jpg","c7c7ffa7bb47d4b332362a6e8c4c5264af86b7de","3684","3377","2003.20.1","Eug\xe8ne Boudin","12.50000","11.50000","294.72000","293.65217","0.00364"
"18581296","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_Sur_la_plage_%C3%A0_Trouville.jpg","http://upload.wikimedia.org/wikipedia/commons/3/3c/Eug%C3%A8ne_Boudin_-_Sur_la_plage_%C3%A0_Trouville.jpg","f52f6b0621f15a3842167fc42fcfe2fc926bc40d","2116","3811","07.88.4","Eug\xe8ne Boudin","10.00000","18.00000","211.60000","211.72222","0.00058"
"18649551","http://commons.wikimedia.org/wiki/File:Franz_von_Defregger_Tiroler_Bauer_1880s_1235.jpg","http://upload.wikimedia.org/wikipedia/commons/8/80/Franz_von_Defregger_Tiroler_Bauer_1880s_1235.jpg","0214b0d9aa56d8b63b08eff307782a3254eb52a6","4375","3670","Werkverzeichnis Hans-Peter Defregger Nr. 1235","Franz von Defregger","14.37008","12.12598","304.45205","302.65584","0.00593"
"18824494","http://commons.wikimedia.org/wiki/File:%C3%89mile-Antoine-Fran%C3%A7ois_Herson_-_Interior_of_a_Gothic_Church_-_Walters_371396.jpg","http://upload.wikimedia.org/wikipedia/commons/3/34/%C3%89mile-Antoine-Fran%C3%A7ois_Herson_-_Interior_of_a_Gothic_Church_-_Walters_371396.jpg","6b1cbb3cfeb07b3d52c06516fa06a9fafb89ccaf","1800","1405","37.1396","\xc9mile-Antoine-Fran\xe7ois Herson","9.10000","7.00000","197.80220","200.71429","0.01472"
"18935581","http://commons.wikimedia.org/wiki/File:Alberto_Pasini_Am_Goldenen_Horn.jpg","http://upload.wikimedia.org/wikipedia/commons/0/04/Alberto_Pasini_Am_Goldenen_Horn.jpg","1a271eedf4f2791c3c4799097ebc5be5e4965054","2895","4588","Am Goldenen Horn","Alberto Pasini","8.85827","13.97638","326.81333","328.26817","0.00445"
"18982353","http://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Bonvin_-_L%27%C3%A9colier.jpg","http://upload.wikimedia.org/wikipedia/commons/0/03/Fran%C3%A7ois_Bonvin_-_L%27%C3%A9colier.jpg","764e59f5ec3b2c05dee0af29b32c4a594fb2d8c1","3099","2255","LotFinder=5339087","Fran\xe7ois Bonvin","14.00000","10.40000","221.35714","216.82692","0.02089"
"19072754","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_La_jet%C3%A9e_%C3%A0_Trouville.jpg","http://upload.wikimedia.org/wikipedia/commons/8/89/Eug%C3%A8ne_Boudin_-_La_jet%C3%A9e_%C3%A0_Trouville.jpg","065a2064a7b600ed4cb6a6d1aa88d0aadd5c125b","3200","2475","LotFinder=5493064","Eug\xe8ne Boudin","10.60000","8.30000","301.88679","298.19277","0.01239"
"19072936","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_Port,_les_oriflammes.jpg","http://upload.wikimedia.org/wikipedia/commons/6/63/Eug%C3%A8ne_Boudin_-_Port%2C_les_oriflammes.jpg","586095514551150387de9af609cd15e6dea058cb","1922","3200","LotFinder=5554024","Eug\xe8ne Boudin","7.80000","12.90000","246.41026","248.06202","0.00670"
"19106540","http://commons.wikimedia.org/wiki/File:Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg","http://upload.wikimedia.org/wikipedia/commons/b/bb/Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg","7beb4ce120f344fed937065a2db87b198242e7c5","3814","3168","8.66","Rosa Bonheur","18.50000","15.25000","206.16216","207.73770","0.00764"
"19106724","http://commons.wikimedia.org/wiki/File:Albert_Bierstadt_-_Buffalo_Head.jpg","http://upload.wikimedia.org/wikipedia/commons/a/a2/Albert_Bierstadt_-_Buffalo_Head.jpg","3f1f1268c070e8af77ee7a7ed15cfcb572cbe067","2864","3312","1.62","Albert Bierstadt","13.25000","15.25000","216.15094","217.18033","0.00476"
"19108352","http://commons.wikimedia.org/wiki/File:Albert_Bierstadt_-_Indian_Encampment_-_Evening.jpg","http://upload.wikimedia.org/wikipedia/commons/b/b7/Albert_Bierstadt_-_Indian_Encampment_-_Evening.jpg","488acf0996e41dcfea955ac94791ccc7c0cff576","3200","4182","24.60","Albert Bierstadt","13.87500","18.12500","230.63063","230.73103","0.00044"
"19212119","http://commons.wikimedia.org/wiki/File:Albert_Bierstadt_-_Deer_in_Mountain_Home.jpg","http://upload.wikimedia.org/wikipedia/commons/3/31/Albert_Bierstadt_-_Deer_in_Mountain_Home.jpg","496678502e9672b533266555d2e8ade4dc858e81","4193","5895","5.70","Albert Bierstadt","13.37500","19.12500","313.49533","308.23529","0.01706"
"19212307","http://commons.wikimedia.org/wiki/File:William_Holbrook_Beard_-_Deer_on_the_Prairie.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5c/William_Holbrook_Beard_-_Deer_on_the_Prairie.jpg","28ac78ec24b43f6ee544f4971652b497e2655051","3478","6965","4.84","William Holbrook Beard","12.00000","24.00000","289.83333","290.20833","0.00129"
"19287801","http://commons.wikimedia.org/wiki/File:Henry_Scott_Tuke_-_Looking_out_to_sea.jpg","http://upload.wikimedia.org/wikipedia/commons/d/de/Henry_Scott_Tuke_-_Looking_out_to_sea.jpg","ec9d25cb1c5041e16dad43e2011387169b8a34a5","3307","2052","Looking out to sea","Henry Scott Tuke","8.90000","5.50000","371.57303","373.09091","0.00408"
"19287819","http://commons.wikimedia.org/wiki/File:Henry_Scott_Tuke_-_The_silk_gown,_Portrait_of_Maria_Tuke_Sainsbury.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5b/Henry_Scott_Tuke_-_The_silk_gown%2C_Portrait_of_Maria_Tuke_Sainsbury.jpg","71beb0e04ac163c1bb86289db1bfe12eb90fce53","3307","2365","The silk gown, Portrait of Maria Tuke Sainsbury","Henry Scott Tuke","14.00000","10.00000","236.21429","236.50000","0.00121"
"19319841","http://commons.wikimedia.org/wiki/File:%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%9F%D0%BE%D1%85%D0%B8%D1%82%D0%BE%D0%BD%D0%BE%D0%B2_-_%D0%A1%D0%B0%D0%B4_%D1%85%D1%83%D0%B4%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%B0_%D0%B2_%D0%A2%D1%80%D0%BE_%D0%9B%D0%BE%D0%B5%D1%82%D1%82,_%D0%9B%D1%8C%D0%B5%D0%B6.jpg","http://upload.wikimedia.org/wikipedia/commons/6/6a/%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%9F%D0%BE%D1%85%D0%B8%D1%82%D0%BE%D0%BD%D0%BE%D0%B2_-_%D0%A1%D0%B0%D0%B4_%D1%85%D1%83%D0%B4%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%B0_%D0%B2_%D0%A2%D1%80%D0%BE_%D0%9B%D0%BE%D0%B5%D1%82%D1%82%2C_%D0%9B%D1%8C%D0%B5%D0%B6.jpg","772ae145aec61adb48501917119c7292ab806fb1","1608","1991","LotFinder=5146220","Ivan Pokhitonov","5.90000","7.50000","272.54237","265.46667","0.02665"
"19331132","http://commons.wikimedia.org/wiki/File:%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%95%D0%B2%D1%81%D1%82%D0%B0%D1%84%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_%D0%9A%D1%80%D0%B0%D1%87%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_-_%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%BA%D0%B8_%D0%BD%D0%B0_%D1%80%D0%B5%D0%BA%D0%B5.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5d/%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%95%D0%B2%D1%81%D1%82%D0%B0%D1%84%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_%D0%9A%D1%80%D0%B0%D1%87%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_-_%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%BA%D0%B8_%D0%BD%D0%B0_%D1%80%D0%B5%D0%BA%D0%B5.jpg","2df89b540ee9cbc27a5466fa8ed684bece21d4f3","1104","1418","LotFinder=5118688","Iosif Krachkovsky","4.30000","5.50000","256.74419","257.81818","0.00418"
"20009450","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_La_plage_de_Trouville_(1888).jpg","http://upload.wikimedia.org/wikipedia/commons/9/9b/Eug%C3%A8ne_Boudin_-_La_plage_de_Trouville_%281888%29.jpg","9b5d555073e388b7cc0d84e4b5145c3d2889183a","1195","1993","P.1980.2.2","Eug\xe8ne Boudin","5.60000","9.40000","213.39286","212.02128","0.00647"
"20250383","http://commons.wikimedia.org/wiki/File:EDUARDO_ZAMACOIS_Y_ZABALA_-_Bufones_jugando_al_Cochonnet_(Museo_de_Bellas_Artes_de_Bilbao,_1868._%C3%93leo_sobre_tabla,_46_x_35.6_cm).jpg","http://upload.wikimedia.org/wikipedia/commons/9/90/EDUARDO_ZAMACOIS_Y_ZABALA_-_Bufones_jugando_al_Cochonnet_%28Museo_de_Bellas_Artes_de_Bilbao%2C_1868._%C3%93leo_sobre_tabla%2C_46_x_35.6_cm%29.jpg","817c469cf21abd8202db5eeaa01c1cec641aaa9b","3866","2973","03/39","Eduardo Zamacois y Zabala","18.10000","14.00000","213.59116","212.35714","0.00581"
"20756232","http://commons.wikimedia.org/wiki/File:Haven_i_Albergo_del_Liri_Sora.jpg","http://upload.wikimedia.org/wikipedia/commons/4/4a/Haven_i_Albergo_del_Liri_Sora.jpg","4f517af4bee61727efb74b02f015f978393f05db","1936","2705","975","Peder Severin Kr\xf8yer","9.30000","12.80000","208.17204","211.32813","0.01516"
"20867663","http://commons.wikimedia.org/wiki/File:En_begravelse_(Frants_Henningsen).jpg","http://upload.wikimedia.org/wikipedia/commons/5/5a/En_begravelse_%28Frants_Henningsen%29.jpg","8d97ccb74577a9183858861d49070008f18b09b8","9932","14963","KMS1218","Frants Henningsen","37.40000","55.70000","265.56150","268.63555","0.01158"
"20892502","http://commons.wikimedia.org/wiki/File:Vinterdag_ved_Utterslev.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e1/Vinterdag_ved_Utterslev.jpg","14cdd98d27d104c1a604c91dae49d577634e68bb","2777","4125","KMS3294","Albert Gottschalk","13.00000","19.10000","213.61538","215.96859","0.01102"
"21240118","http://commons.wikimedia.org/wiki/File:Stue_i_Strandgade_med_solskin_p%C3%A5_gulvet.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c0/Stue_i_Strandgade_med_solskin_p%C3%A5_gulvet.jpg","2f9bc451ca0905299cfb508180e718fc2741bbde","20366","23235","KMS3696","Vilhelm Hammersh\xf8i","18.30000","20.50000","1112.89617","1133.41463","0.01844"
"21543045","http://commons.wikimedia.org/wiki/File:Dobbeltportr%C3%A6t_af_Marie_og_P.S._Kr%C3%B8yer.jpg","http://upload.wikimedia.org/wikipedia/commons/7/7c/Dobbeltportr%C3%A6t_af_Marie_og_P.S._Kr%C3%B8yer.jpg","04f6a9caf24e2f07884f9364f08c216559e1aeac","1928","2362","376","Peder Severin Kr\xf8yer (and) Marie Kr\xf8yer","5.90000","7.40000","326.77966","319.18919","0.02378"
"21730756","http://commons.wikimedia.org/wiki/File:Albert_Anker_-_Die_kleine_N%C3%A4herin.jpg","http://upload.wikimedia.org/wikipedia/commons/5/58/Albert_Anker_-_Die_kleine_N%C3%A4herin.jpg","47a738fd350184d34712cddce703e0b15bd3bc86","3200","2280","LotFinder=5413578","Albert Anker","13.60000","9.80000","235.29412","232.65306","0.01135"
"21732069","http://commons.wikimedia.org/wiki/File:Albert_Anker_-_Grossvater_mit_Zeitung.jpg","http://upload.wikimedia.org/wikipedia/commons/b/b9/Albert_Anker_-_Grossvater_mit_Zeitung.jpg","49c4f4bd73b89fdb64422c1a4f1460752d5ba8eb","2342","3200","LotFinder=5504226","Albert Anker","9.70000","13.20000","241.44330","242.42424","0.00406"
